"year","day","type","site","variable","value"
2016,9,"wd","tun","X11",-999999
2016,10,"wd","tun","X11",-999999
2016,11,"wd","tun","X11",-999999
2016,12,"wd","tun","X11",-999999
2016,13,"wd","tun","X11",-999999
2016,14,"wd","tun","X11",-999999
2016,15,"wd","tun","X11",-999999
2016,16,"wd","tun","X11",-999999
2016,17,"wd","tun","X11",-999999
2016,18,"wd","tun","X11",-999999
2016,19,"wd","tun","X11",-999999
2016,20,"wd","tun","X11",-999999
2016,21,"wd","tun","X11",-999999
2016,22,"wd","tun","X11",-999999
2016,23,"wd","tun","X11",-999999
2016,24,"wd","tun","X11",-999999
2016,25,"wd","tun","X11",-999999
2016,26,"wd","tun","X11",-999999
2016,27,"wd","tun","X11",-999999
2016,28,"wd","tun","X11",-999999
2016,29,"wd","tun","X11",-999999
2016,30,"wd","tun","X11",-999999
2016,31,"wd","tun","X11",-999999
2014,1,"ws","tap","X11",5.5
2014,2,"ws","tap","X11",10.8
2014,3,"ws","tap","X11",12.1
2014,4,"ws","tap","X11",9.5
2014,5,"ws","tap","X11",12.2
2014,6,"ws","tap","X11",6.1
2014,7,"ws","tap","X11",14.9
2014,8,"ws","tap","X11",10.3
2014,9,"ws","tap","X11",9.3
2014,10,"ws","tap","X11",12.2
2014,11,"ws","tap","X11",8.1
2014,12,"ws","tap","X11",11.5
2014,13,"ws","tap","X11",13.2
2014,14,"ws","tap","X11",8.5
2014,15,"ws","tap","X11",11.3
2014,16,"ws","tap","X11",6.3
2014,17,"ws","tap","X11",14.7
2014,18,"ws","tap","X11",11.8
2014,19,"ws","tap","X11",7.5
2014,20,"ws","tap","X11",10.3
2014,21,"ws","tap","X11",6.3
2014,22,"ws","tap","X11",14.2
2014,23,"ws","tap","X11",10.3
2014,24,"ws","tap","X11",4.5
2014,25,"ws","tap","X11",3.5
2014,26,"ws","tap","X11",11.8
2014,27,"ws","tap","X11",8.4
2014,28,"ws","tap","X11",4.6
2014,29,"ws","tap","X11",8.7
2014,30,"ws","tap","X11",4.8
2014,31,"ws","tap","X11",-999999
2015,1,"ws","tap","X11",13.1
2015,2,"ws","tap","X11",12.9
2015,3,"ws","tap","X11",7.4
2015,4,"ws","tap","X11",7.8
2015,5,"ws","tap","X11",10.1
2015,6,"ws","tap","X11",13.7
2015,7,"ws","tap","X11",9.3
2015,8,"ws","tap","X11",7.6
2015,9,"ws","tap","X11",5.8
2015,10,"ws","tap","X11",11.2
2015,11,"ws","tap","X11",17
2015,12,"ws","tap","X11",15.5
2015,13,"ws","tap","X11",12.1
2015,14,"ws","tap","X11",5.9
2015,15,"ws","tap","X11",14.6
2015,16,"ws","tap","X11",14
2015,17,"ws","tap","X11",\N
2015,18,"ws","tap","X11",\N
2015,19,"ws","tap","X11",\N
2015,20,"ws","tap","X11",\N
2015,21,"ws","tap","X11",\N
2015,22,"ws","tap","X11",\N
2015,23,"ws","tap","X11",8.6
2015,24,"ws","tap","X11",9.5
2015,25,"ws","tap","X11",13
2015,26,"ws","tap","X11",18.1
2015,27,"ws","tap","X11",12.3
2015,28,"ws","tap","X11",8.9
2015,29,"ws","tap","X11",6.6
2015,30,"ws","tap","X11",11.1
2015,31,"ws","tap","X11",-999999
2016,1,"ws","tap","X11",-999999
2016,2,"ws","tap","X11",-999999
2016,3,"ws","tap","X11",-999999
2016,4,"ws","tap","X11",-999999
2016,5,"ws","tap","X11",-999999
2016,6,"ws","tap","X11",-999999
2016,7,"ws","tap","X11",-999999
2016,8,"ws","tap","X11",-999999
2016,9,"ws","tap","X11",-999999
2016,10,"ws","tap","X11",-999999
2016,11,"ws","tap","X11",-999999
2016,12,"ws","tap","X11",-999999
2016,13,"ws","tap","X11",-999999
2016,14,"ws","tap","X11",-999999
2016,15,"ws","tap","X11",-999999
2016,16,"ws","tap","X11",-999999
2016,17,"ws","tap","X11",-999999
2016,18,"ws","tap","X11",-999999
2016,19,"ws","tap","X11",-999999
2016,20,"ws","tap","X11",-999999
2016,21,"ws","tap","X11",-999999
2016,22,"ws","tap","X11",-999999
2016,23,"ws","tap","X11",-999999
2016,24,"ws","tap","X11",-999999
2016,25,"ws","tap","X11",-999999
2016,26,"ws","tap","X11",-999999
2016,27,"ws","tap","X11",-999999
2016,28,"ws","tap","X11",-999999
2016,29,"ws","tap","X11",-999999
2016,30,"ws","tap","X11",-999999
2016,31,"ws","tap","X11",-999999
2014,1,"wd","tap","X11",130
2014,2,"wd","tap","X11",360
2014,3,"wd","tap","X11",350
2014,4,"wd","tap","X11",130
2014,5,"wd","tap","X11",120
2014,6,"wd","tap","X11",130
2014,7,"wd","tap","X11",100
2014,8,"wd","tap","X11",350
2014,9,"wd","tap","X11",350
2014,10,"wd","tap","X11",120
2014,11,"wd","tap","X11",120
2014,12,"wd","tap","X11",350
2014,13,"wd","tap","X11",350
2014,14,"wd","tap","X11",350
2014,15,"wd","tap","X11",90
2014,16,"wd","tap","X11",350
2014,17,"wd","tap","X11",350
2014,18,"wd","tap","X11",360
2014,19,"wd","tap","X11",360
2014,20,"wd","tap","X11",120
2014,21,"wd","tap","X11",120
2014,22,"wd","tap","X11",130
2014,23,"wd","tap","X11",130
2014,24,"wd","tap","X11",130
2014,25,"wd","tap","X11",240
2014,26,"wd","tap","X11",130
2014,27,"wd","tap","X11",130
2014,28,"wd","tap","X11",130
2014,29,"wd","tap","X11",130
2014,30,"wd","tap","X11",130
2014,31,"wd","tap","X11",-999999
2015,1,"wd","tap","X11",350
2015,2,"wd","tap","X11",350
2015,3,"wd","tap","X11",120
2015,4,"wd","tap","X11",120
2015,5,"wd","tap","X11",120
2015,6,"wd","tap","X11",120
2015,7,"wd","tap","X11",120
2015,8,"wd","tap","X11",120
2015,9,"wd","tap","X11",120
2015,10,"wd","tap","X11",110
2015,11,"wd","tap","X11",110
2015,12,"wd","tap","X11",110
2015,13,"wd","tap","X11",340
2015,14,"wd","tap","X11",130
2015,15,"wd","tap","X11",110
2015,16,"wd","tap","X11",100
2015,17,"wd","tap","X11",\N
2015,18,"wd","tap","X11",\N
2015,19,"wd","tap","X11",\N
2015,20,"wd","tap","X11",\N
2015,21,"wd","tap","X11",\N
2015,22,"wd","tap","X11",\N
2015,23,"wd","tap","X11",130
2015,24,"wd","tap","X11",360
2015,25,"wd","tap","X11",350
2015,26,"wd","tap","X11",350
2015,27,"wd","tap","X11",90
2015,28,"wd","tap","X11",120
2015,29,"wd","tap","X11",30
2015,30,"wd","tap","X11",120
2015,31,"wd","tap","X11",-999999
2016,1,"wd","tap","X11",-999999
2016,2,"wd","tap","X11",-999999
2016,3,"wd","tap","X11",-999999
2016,4,"wd","tap","X11",-999999
2016,5,"wd","tap","X11",-999999
2016,6,"wd","tap","X11",-999999
2016,7,"wd","tap","X11",-999999
2016,8,"wd","tap","X11",-999999
2016,9,"wd","tap","X11",-999999
2016,10,"wd","tap","X11",-999999
2016,11,"wd","tap","X11",-999999
2016,12,"wd","tap","X11",-999999
2016,13,"wd","tap","X11",-999999
2016,14,"wd","tap","X11",-999999
2016,15,"wd","tap","X11",-999999
2016,16,"wd","tap","X11",-999999
2016,17,"wd","tap","X11",-999999
2016,18,"wd","tap","X11",-999999
2016,19,"wd","tap","X11",-999999
2016,20,"wd","tap","X11",-999999
2016,21,"wd","tap","X11",-999999
2016,22,"wd","tap","X11",-999999
2016,23,"wd","tap","X11",-999999
2016,24,"wd","tap","X11",-999999
2016,25,"wd","tap","X11",-999999
2016,26,"wd","tap","X11",-999999
2016,27,"wd","tap","X11",-999999
2016,28,"wd","tap","X11",-999999
2016,29,"wd","tap","X11",-999999
2016,30,"wd","tap","X11",-999999
2016,31,"wd","tap","X11",-999999
2014,1,"ws","tun","X12",15.8
2014,2,"ws","tun","X12",12.5
2014,3,"ws","tun","X12",5.9
2014,4,"ws","tun","X12",14.6
2014,5,"ws","tun","X12",9.7
2014,6,"ws","tun","X12",9.1
2014,7,"ws","tun","X12",6.9
2014,8,"ws","tun","X12",8.5
2014,9,"ws","tun","X12",5.3
2014,10,"ws","tun","X12",3.2
2014,11,"ws","tun","X12",10
2014,12,"ws","tun","X12",13.8
2014,13,"ws","tun","X12",10.8
2014,14,"ws","tun","X12",7.5
2014,15,"ws","tun","X12",6
2014,16,"ws","tun","X12",14
2014,17,"ws","tun","X12",15.2
2014,18,"ws","tun","X12",10.5
2014,19,"ws","tun","X12",7.5
2014,20,"ws","tun","X12",8.1
2014,21,"ws","tun","X12",9.1
2014,22,"ws","tun","X12",11.2
2014,23,"ws","tun","X12",10.5
2014,24,"ws","tun","X12",6
2014,25,"ws","tun","X12",3.8
2014,26,"ws","tun","X12",2.9
2014,27,"ws","tun","X12",7.7
2014,28,"ws","tun","X12",7.3
2014,29,"ws","tun","X12",6.2
2014,30,"ws","tun","X12",4
2014,31,"ws","tun","X12",3.6
2015,1,"ws","tun","X12",8.2
2015,2,"ws","tun","X12",6.8
2015,3,"ws","tun","X12",12.2
2015,4,"ws","tun","X12",10.5
2015,5,"ws","tun","X12",9.6
2015,6,"ws","tun","X12",10.9
2015,7,"ws","tun","X12",9.4
2015,8,"ws","tun","X12",11.4
2015,9,"ws","tun","X12",9.2
2015,10,"ws","tun","X12",6.6
2015,11,"ws","tun","X12",8.1
2015,12,"ws","tun","X12",8.9
2015,13,"ws","tun","X12",10.5
2015,14,"ws","tun","X12",6.9
2015,15,"ws","tun","X12",10.8
2015,16,"ws","tun","X12",14.5
2015,17,"ws","tun","X12",12.7
2015,18,"ws","tun","X12",10.7
2015,19,"ws","tun","X12",9.4
2015,20,"ws","tun","X12",5
2015,21,"ws","tun","X12",5.1
2015,22,"ws","tun","X12",5.3
2015,23,"ws","tun","X12",4.6
2015,24,"ws","tun","X12",6.6
2015,25,"ws","tun","X12",9.4
2015,26,"ws","tun","X12",8.7
2015,27,"ws","tun","X12",7.3
2015,28,"ws","tun","X12",10
2015,29,"ws","tun","X12",6.3
2015,30,"ws","tun","X12",7.3
2015,31,"ws","tun","X12",8.3
2016,1,"ws","tun","X12",-999999
2016,2,"ws","tun","X12",-999999
2016,3,"ws","tun","X12",-999999
2016,4,"ws","tun","X12",-999999
2016,5,"ws","tun","X12",-999999
2016,6,"ws","tun","X12",-999999
2016,7,"ws","tun","X12",-999999
2016,8,"ws","tun","X12",-999999
2016,9,"ws","tun","X12",-999999
2016,10,"ws","tun","X12",-999999
2016,11,"ws","tun","X12",-999999
2016,12,"ws","tun","X12",-999999
2016,13,"ws","tun","X12",-999999
2016,14,"ws","tun","X12",-999999
2016,15,"ws","tun","X12",-999999
2016,16,"ws","tun","X12",-999999
2016,17,"ws","tun","X12",-999999
2016,18,"ws","tun","X12",-999999
2016,19,"ws","tun","X12",-999999
2016,20,"ws","tun","X12",-999999
2016,21,"ws","tun","X12",-999999
2016,22,"ws","tun","X12",-999999
2016,23,"ws","tun","X12",-999999
2016,24,"ws","tun","X12",-999999
2016,25,"ws","tun","X12",-999999
2016,26,"ws","tun","X12",-999999
2016,27,"ws","tun","X12",-999999
2016,28,"ws","tun","X12",-999999
2016,29,"ws","tun","X12",-999999
2016,30,"ws","tun","X12",-999999
2016,31,"ws","tun","X12",-999999
2014,1,"wd","tun","X12",20
2014,2,"wd","tun","X12",20
2014,3,"wd","tun","X12",20
2014,4,"wd","tun","X12",20
2014,5,"wd","tun","X12",20
2014,6,"wd","tun","X12",20
2014,7,"wd","tun","X12",20
2014,8,"wd","tun","X12",20
2014,9,"wd","tun","X12",20
2014,10,"wd","tun","X12",10
2014,11,"wd","tun","X12",20
2014,12,"wd","tun","X12",20
2014,13,"wd","tun","X12",20
2014,14,"wd","tun","X12",10
2014,15,"wd","tun","X12",10
2014,16,"wd","tun","X12",10
2014,17,"wd","tun","X12",20
2014,18,"wd","tun","X12",30
2014,19,"wd","tun","X12",20
2014,20,"wd","tun","X12",10
2014,21,"wd","tun","X12",20
2014,22,"wd","tun","X12",30
2014,23,"wd","tun","X12",20
2014,24,"wd","tun","X12",20
2014,25,"wd","tun","X12",20
2014,26,"wd","tun","X12",20
2014,27,"wd","tun","X12",20
2014,28,"wd","tun","X12",350
2014,29,"wd","tun","X12",10
2014,30,"wd","tun","X12",350
2014,31,"wd","tun","X12",10
2015,1,"wd","tun","X12",10
2015,2,"wd","tun","X12",160
2015,3,"wd","tun","X12",20
2015,4,"wd","tun","X12",20
2015,5,"wd","tun","X12",10
2015,6,"wd","tun","X12",20
2015,7,"wd","tun","X12",20
2015,8,"wd","tun","X12",20
2015,9,"wd","tun","X12",20
2015,10,"wd","tun","X12",20
2015,11,"wd","tun","X12",20
2015,12,"wd","tun","X12",150
2015,13,"wd","tun","X12",160
2015,14,"wd","tun","X12",20
2015,15,"wd","tun","X12",20
2015,16,"wd","tun","X12",20
2015,17,"wd","tun","X12",20
2015,18,"wd","tun","X12",20
2015,19,"wd","tun","X12",20
2015,20,"wd","tun","X12",10
2015,21,"wd","tun","X12",350
2015,22,"wd","tun","X12",220
2015,23,"wd","tun","X12",160
2015,24,"wd","tun","X12",160
2015,25,"wd","tun","X12",20
2015,26,"wd","tun","X12",20
2015,27,"wd","tun","X12",20
2015,28,"wd","tun","X12",20
2015,29,"wd","tun","X12",20
2015,30,"wd","tun","X12",20
2015,31,"wd","tun","X12",20
2016,1,"wd","tun","X12",-999999
2016,2,"wd","tun","X12",-999999
2016,3,"wd","tun","X12",-999999
2016,4,"wd","tun","X12",-999999
2016,5,"wd","tun","X12",-999999
2016,6,"wd","tun","X12",-999999
2016,7,"wd","tun","X12",-999999
2016,8,"wd","tun","X12",-999999
2016,9,"wd","tun","X12",-999999
2016,10,"wd","tun","X12",-999999
2016,11,"wd","tun","X12",-999999
2016,12,"wd","tun","X12",-999999
2016,13,"wd","tun","X12",-999999
2016,14,"wd","tun","X12",-999999
2016,15,"wd","tun","X12",-999999
2016,16,"wd","tun","X12",-999999
2016,17,"wd","tun","X12",-999999
2016,18,"wd","tun","X12",-999999
2016,19,"wd","tun","X12",-999999
2016,20,"wd","tun","X12",-999999
2016,21,"wd","tun","X12",-999999
2016,22,"wd","tun","X12",-999999
2016,23,"wd","tun","X12",-999999
2016,24,"wd","tun","X12",-999999
2016,25,"wd","tun","X12",-999999
2016,26,"wd","tun","X12",-999999
2016,27,"wd","tun","X12",-999999
2016,28,"wd","tun","X12",-999999
2016,29,"wd","tun","X12",-999999
2016,30,"wd","tun","X12",-999999
2016,31,"wd","tun","X12",-999999
2014,1,"ws","tap","X12",14.5
2014,2,"ws","tap","X12",11.2
2014,3,"ws","tap","X12",9.8
2014,4,"ws","tap","X12",18.5
2014,5,"ws","tap","X12",10
2014,6,"ws","tap","X12",11
2014,7,"ws","tap","X12",10.1
2014,8,"ws","tap","X12",12.5
2014,9,"ws","tap","X12",11.1
2014,10,"ws","tap","X12",5.6
2014,11,"ws","tap","X12",14.3
2014,12,"ws","tap","X12",17.5
2014,13,"ws","tap","X12",10
2014,14,"ws","tap","X12",7.8
2014,15,"ws","tap","X12",5.4
2014,16,"ws","tap","X12",19.2
2014,17,"ws","tap","X12",17.5
2014,18,"ws","tap","X12",9.9
2014,19,"ws","tap","X12",11.7
2014,20,"ws","tap","X12",11.8
2014,21,"ws","tap","X12",14.1
2014,22,"ws","tap","X12",10.9
2014,23,"ws","tap","X12",10.1
2014,24,"ws","tap","X12",7.3
2014,25,"ws","tap","X12",6.8
2014,26,"ws","tap","X12",7.1
2014,27,"ws","tap","X12",8.4
2014,28,"ws","tap","X12",14
2014,29,"ws","tap","X12",9.9
2014,30,"ws","tap","X12",4.4
2014,31,"ws","tap","X12",3.7
2015,1,"ws","tap","X12",11.4
2015,2,"ws","tap","X12",9.3
2015,3,"ws","tap","X12",11.3
2015,4,"ws","tap","X12",10.4
2015,5,"ws","tap","X12",14.8
2015,6,"ws","tap","X12",16.3
2015,7,"ws","tap","X12",14.5
2015,8,"ws","tap","X12",11
2015,9,"ws","tap","X12",8.9
2015,10,"ws","tap","X12",9.3
2015,11,"ws","tap","X12",8.5
2015,12,"ws","tap","X12",13.3
2015,13,"ws","tap","X12",11.9
2015,14,"ws","tap","X12",9.4
2015,15,"ws","tap","X12",14.5
2015,16,"ws","tap","X12",19.4
2015,17,"ws","tap","X12",16
2015,18,"ws","tap","X12",10.3
2015,19,"ws","tap","X12",8
2015,20,"ws","tap","X12",5.5
2015,21,"ws","tap","X12",8.6
2015,22,"ws","tap","X12",7.3
2015,23,"ws","tap","X12",3.1
2015,24,"ws","tap","X12",6
2015,25,"ws","tap","X12",13.5
2015,26,"ws","tap","X12",8.6
2015,27,"ws","tap","X12",7.5
2015,28,"ws","tap","X12",9.3
2015,29,"ws","tap","X12",7.3
2015,30,"ws","tap","X12",9.4
2015,31,"ws","tap","X12",10.3
2016,1,"ws","tap","X12",-999999
2016,2,"ws","tap","X12",-999999
2016,3,"ws","tap","X12",-999999
2016,4,"ws","tap","X12",-999999
2016,5,"ws","tap","X12",-999999
2016,6,"ws","tap","X12",-999999
2016,7,"ws","tap","X12",-999999
2016,8,"ws","tap","X12",-999999
2016,9,"ws","tap","X12",-999999
2016,10,"ws","tap","X12",-999999
2016,11,"ws","tap","X12",-999999
2016,12,"ws","tap","X12",-999999
2016,13,"ws","tap","X12",-999999
2016,14,"ws","tap","X12",-999999
2016,15,"ws","tap","X12",-999999
2016,16,"ws","tap","X12",-999999
2016,17,"ws","tap","X12",-999999
2016,18,"ws","tap","X12",-999999
2016,19,"ws","tap","X12",-999999
2016,20,"ws","tap","X12",-999999
2016,21,"ws","tap","X12",-999999
2016,22,"ws","tap","X12",-999999
2016,23,"ws","tap","X12",-999999
2016,24,"ws","tap","X12",-999999
2016,25,"ws","tap","X12",-999999
2016,26,"ws","tap","X12",-999999
2016,27,"ws","tap","X12",-999999
2016,28,"ws","tap","X12",-999999
2016,29,"ws","tap","X12",-999999
2016,30,"ws","tap","X12",-999999
2016,31,"ws","tap","X12",-999999
2014,1,"wd","tap","X12",350
2014,2,"wd","tap","X12",360
2014,3,"wd","tap","X12",120
2014,4,"wd","tap","X12",350
2014,5,"wd","tap","X12",350
2014,6,"wd","tap","X12",110
2014,7,"wd","tap","X12",350
2014,8,"wd","tap","X12",350
2014,9,"wd","tap","X12",120
2014,10,"wd","tap","X12",120
2014,11,"wd","tap","X12",350
2014,12,"wd","tap","X12",350
2014,13,"wd","tap","X12",350
2014,14,"wd","tap","X12",340
2014,15,"wd","tap","X12",10
2014,16,"wd","tap","X12",350
2014,17,"wd","tap","X12",360
2014,18,"wd","tap","X12",360
2014,19,"wd","tap","X12",350
2014,20,"wd","tap","X12",340
2014,21,"wd","tap","X12",350
2014,22,"wd","tap","X12",360
2014,23,"wd","tap","X12",360
2014,24,"wd","tap","X12",350
2014,25,"wd","tap","X12",130
2014,26,"wd","tap","X12",120
2014,27,"wd","tap","X12",350
2014,28,"wd","tap","X12",350
2014,29,"wd","tap","X12",350
2014,30,"wd","tap","X12",130
2014,31,"wd","tap","X12",300
2015,1,"wd","tap","X12",120
2015,2,"wd","tap","X12",120
2015,3,"wd","tap","X12",340
2015,4,"wd","tap","X12",350
2015,5,"wd","tap","X12",110
2015,6,"wd","tap","X12",340
2015,7,"wd","tap","X12",350
2015,8,"wd","tap","X12",350
2015,9,"wd","tap","X12",340
2015,10,"wd","tap","X12",340
2015,11,"wd","tap","X12",340
2015,12,"wd","tap","X12",120
2015,13,"wd","tap","X12",120
2015,14,"wd","tap","X12",340
2015,15,"wd","tap","X12",340
2015,16,"wd","tap","X12",350
2015,17,"wd","tap","X12",350
2015,18,"wd","tap","X12",350
2015,19,"wd","tap","X12",340
2015,20,"wd","tap","X12",340
2015,21,"wd","tap","X12",130
2015,22,"wd","tap","X12",140
2015,23,"wd","tap","X12",140
2015,24,"wd","tap","X12",130
2015,25,"wd","tap","X12",350
2015,26,"wd","tap","X12",350
2015,27,"wd","tap","X12",350
2015,28,"wd","tap","X12",350
2015,29,"wd","tap","X12",350
2015,30,"wd","tap","X12",350
2015,31,"wd","tap","X12",350
2016,1,"wd","tap","X12",-999999
2016,2,"wd","tap","X12",-999999
2016,3,"wd","tap","X12",-999999
2016,4,"wd","tap","X12",-999999
2016,5,"wd","tap","X12",-999999
2016,6,"wd","tap","X12",-999999
2016,7,"wd","tap","X12",-999999
2016,8,"wd","tap","X12",-999999
2016,9,"wd","tap","X12",-999999
2016,10,"wd","tap","X12",-999999
2016,11,"wd","tap","X12",-999999
2016,12,"wd","tap","X12",-999999
2016,13,"wd","tap","X12",-999999
2016,14,"wd","tap","X12",-999999
2016,15,"wd","tap","X12",-999999
2016,16,"wd","tap","X12",-999999
2016,17,"wd","tap","X12",-999999
2016,18,"wd","tap","X12",-999999
2016,19,"wd","tap","X12",-999999
2016,20,"wd","tap","X12",-999999
2016,21,"wd","tap","X12",-999999
2016,22,"wd","tap","X12",-999999
2016,23,"wd","tap","X12",-999999
2016,24,"wd","tap","X12",-999999
2016,25,"wd","tap","X12",-999999
2016,26,"wd","tap","X12",-999999
2016,27,"wd","tap","X12",-999999
2016,28,"wd","tap","X12",-999999
2016,29,"wd","tap","X12",-999999
2016,30,"wd","tap","X12",-999999
2016,31,"wd","tap","X12",-999999
